Strategy,IsBenchmark,CAGR,AnnReturn,Vol,Sharpe,MaxDrawdown
SciPy_MaxSharpe,False,0.2517916754942269,0.24011283502022399,0.1756506706004499,1.1392659893420949,-0.25332247225819626
MaxSharpe,False,0.22661943271628449,0.21900376038464794,0.1711213424794799,1.04606332436945,-0.2619572605349606
EqualWeight,False,0.15947832517604765,0.15963371746795899,0.1521260830690062,0.7864116070989068,-0.32685959351515204
SciPy_MinVol,False,0.12605864773871112,0.1274742111585102,0.13195284807594576,0.6629202206242962,-0.24913426551653184
MinVol,False,0.12402030490860327,0.126608581118872,0.13882536598017295,0.6238671190050487,-0.29947276216952445
SciPy_TargetReturn_12.30%,False,0.11915631274153538,0.12135840376133303,0.1322045346190657,0.6153979815878421,-0.2520976409857367
TargetReturn_12.30%,False,0.11880301799530324,0.1225593221354258,0.14308823785573868,0.5769818915420705,-0.30541229494132105
Benchmark,True,0.04705477477441411,0.05808171871793925,0.1549872629831912,0.11666583672685579,-0.3653054101221642
