Date,AFT.AX,ANZ.AX,BHP.AX,CBA.AX,CSL.AX,FMG.AX,GMG.AX,MQG.AX,NAB.AX,NEM.AX,NST.AX,RIO.AX,RMD.AX,TCL.AX,TLS.AX,WBC.AX,WDS.AX,WES.AX,WOW.AX,XYZ.AX
2025-05-07,0.0010000000474974513,28.505821228027344,37.10550308227539,163.4373779296875,240.18905639648438,15.589792251586914,30.914566040039062,191.3606719970703,34.34712219238281,82.75605773925781,19.14000129699707,113.74625396728516,37.559749603271484,13.974370956420898,4.4730119705200195,30.435792922973633,19.657573699951172,79.01300811767578,31.991304397583008,73.2699966430664
2025-05-08,0.0010000000474974513,27.954341888427734,37.09571838378906,162.99420166015625,237.16419982910156,15.483211517333984,30.994218826293945,189.5895233154297,34.82589340209961,83.30213165283203,19.5931339263916,113.8934326171875,37.888790130615234,14.208742141723633,4.502439975738525,29.91594123840332,19.502408981323242,78.7364273071289,32.316139221191406,74.91000366210938
2025-05-09,0.0010000000474974513,27.55499267578125,36.72397994995117,164.50094604492188,236.56121826171875,15.463833808898926,31.213258743286133,196.77085876464844,34.97909927368164,82.92484283447266,19.474925994873047,112.81415557861328,38.07823181152344,14.023197174072266,4.522058486938477,30.612342834472656,19.783645629882812,79.25995635986328,32.73940658569336,77.95999908447266
2025-05-12,0.0010000000474974513,27.773683547973633,37.56528854370117,164.63880920410156,232.43911743164062,15.667304992675781,31.72103500366211,200.9325714111328,34.9889030456543,80.27386474609375,18.903583526611328,115.13951110839844,37.99846649169922,13.935309410095215,4.502439975738525,30.484834671020508,20.171560287475586,78.78582000732422,32.257080078125,80.19999694824219
2025-05-13,0.0010000000474974513,27.90090560913086,38.3576774597168,163.6146240234375,238.0242156982422,16.083938598632812,31.11369514465332,208.375244140625,34.91047668457031,78.82427215576172,18.03671646118164,117.59241485595703,38.16796875,13.632579803466797,4.384728908538818,31.034109115600586,20.918296813964844,79.16117858886719,31.066017150878906,84.9000015258789
2025-05-14,0.0010000000474974513,27.92047882080078,38.592464447021484,164.95396423339844,237.0554656982422,16.442434310913086,31.083826065063477,205.0362091064453,35.390846252441406,77.275390625,18.046567916870117,118.2203598022461,38.177940368652344,13.622814178466797,4.394538402557373,30.661386489868164,21.63593864440918,80.25762176513672,31.016799926757812,90.25
2025-05-15,0.0010000000474974513,28.38043785095215,38.338111877441406,167.159912109375,235.64190673828125,16.26803207397461,30.78513526916504,207.58160400390625,35.87122344970703,74.19747924804688,17.770748138427734,117.75920867919922,38.24773406982422,13.67164134979248,4.423965930938721,30.91640853881836,21.257722854614258,82.0257568359375,31.449913024902344,89.5999984741211
2025-05-16,0.0010000000474974513,28.282573699951172,38.85659408569336,167.0811309814453,239.04238891601562,16.47150230407715,31.681209564208984,204.45550537109375,36.2829704284668,76.86831665039062,18.253433227539062,118.76981353759766,38.875892639160156,13.798592567443848,4.443584442138672,31.00468635559082,21.257722854614258,81.55162048339844,31.449913024902344,87.63999938964844
2025-05-19,0.0010000000474974513,27.793256759643555,37.907676696777344,168.75527954101562,239.00283813476562,15.667304992675781,31.48208236694336,201.13253784179688,36.11631393432617,78.82427215576172,18.598207473754883,117.20976257324219,38.75624084472656,13.906012535095215,4.4730119705200195,30.7692813873291,20.937692642211914,81.81832885742188,31.371166229248047,88.44999694824219
2025-05-20,0.0010000000474974513,28.145565032958984,37.76093673706055,169.8090057373047,241.2270050048828,15.638236999511719,32.05955123901367,205.18516540527344,36.479042053222656,77.75196838378906,18.342090606689453,116.97428894042969,37.05124282836914,13.964605331420898,4.571104526519775,30.896791458129883,20.850412368774414,82.49989318847656,31.371166229248047,90.11000061035156
