Strategy,IsBenchmark,CAGR,AnnReturn,Vol,Sharpe,MaxDrawdown
EqualWeight,False,0.1580731425916675,0.15655300443056794,0.13918165230401638,0.8374164446329435,-0.3550404580716854
Benchmark,True,0.04705477477441411,0.05808171871793925,0.1549872629831912,0.11666583672685579,-0.3653054101221642
