Strategy,IsBenchmark,CAGR,AnnReturn,Vol,Sharpe,MaxDrawdown
EqualWeight,False,0.15807314117445714,0.1565530035930873,0.13918165511467517,0.8374164217048319,-0.35504045434070075
Benchmark,True,0.04705477477441411,0.05808171871793925,0.1549872629831912,0.11666583672685579,-0.3653054101221642
