Strategy,IsBenchmark,CAGR,AnnReturn,Vol,Sharpe,MaxDrawdown
MaxSharpe,False,0.1952613048627867,0.18890980142900818,0.1444094228226921,1.031164023221959,-0.3332643232139785
EqualWeight,False,0.1581031694800472,0.15657949633955032,0.13918557056926784,0.8375832053763987,-0.3550404578954144
MinVol,False,0.1393286035667627,0.13886385269392693,0.12915525578587134,0.7654651922011982,-0.32513088915550126
TargetReturn_12.30%,False,0.12454625648366413,0.12674129339387014,0.13611938743634053,0.6372442238210685,-0.3580140307349152
Benchmark,True,0.04705477477441411,0.05808171871793925,0.1549872629831912,0.11666583672685579,-0.3653054101221642
