Strategy,IsBenchmark,CAGR,AnnReturn,Vol,Sharpe,MaxDrawdown
SciPy_MaxSharpe,False,0.35369738171963383,0.31660281607177415,0.1644931432812306,1.6815461760547181,-0.2950773631119423
MaxSharpe,False,0.19223718556871106,0.18617081059621732,0.14296838460830852,1.0223995395673142,-0.33934862920034536
MinVol,False,0.15336358555911356,0.15086859773255526,0.12730153652495807,0.8709132722119103,-0.312677902932464
EqualWeight,False,0.15810317086381875,0.15657949621595862,0.13918556116653713,0.8375832610716704,-0.35504045807168505
SciPy_TargetReturn_12.23%,False,0.11678942971507289,0.1145120882971614,0.08963739431176793,0.8312612037561113,-0.2369187149646409
SciPy_MinVol,False,0.11184312292451226,0.11005496854479976,0.08945556620385263,0.7831258748634767,-0.23847998161188066
TargetReturn_12.23%,False,0.1154811291437936,0.1186980088134933,0.1365320793217528,0.5764067258364447,-0.35976488368842385
Benchmark,True,0.04705477477441411,0.05808171871793925,0.1549872629831912,0.11666583672685579,-0.3653054101221642
