Date,Strategy,DailyReturn,Equity,Turnover,Cost,IsBenchmark
2018-01-03,MinVol,0.0008812245403191366,1.0008812245403191,0.0,0.0,False
2018-01-04,MinVol,-0.0017338254583993962,0.9991458711923772,0.0,0.0,False
2018-01-05,MinVol,0.0055302873353495485,1.0046714349499992,0.0,0.0,False
2018-01-08,MinVol,0.004678449858116718,1.009371739882295,0.0,0.0,False
2018-01-09,MinVol,-0.0034325786508847544,1.0059069919971686,0.0,0.0,False
2018-01-10,MinVol,-0.003217194377639343,1.0026707936780872,0.0,0.0,False
2018-01-11,MinVol,-0.003277369718739709,0.9993846707810219,0.0,0.0,False
2018-01-12,MinVol,-0.0006542607765304131,0.9987308125902641,0.0,0.0,False
2018-01-15,MinVol,0.0022770599353594267,1.0010049825098224,0.0,0.0,False
2018-01-16,MinVol,0.0020396459384819376,1.0030466782567988,0.0,0.0,False
2018-01-17,MinVol,-0.0032469425082437553,0.9997898433594141,0.0,0.0,False
2018-01-18,MinVol,-0.0016007631413731405,0.9981894166290451,0.0,0.0,False
2018-01-19,MinVol,-0.0030289582329778852,0.9951659425774753,0.0,0.0,False
2018-01-22,MinVol,0.0010977714690549867,0.9962584073562121,0.0,0.0,False
2018-01-23,MinVol,0.0060215588450680535,1.0022574359810013,0.0,0.0,False
2018-01-24,MinVol,0.0025199229224053266,1.004783047468081,0.0,0.0,False
2018-01-25,MinVol,-0.0016821968576207214,1.0030928045830396,0.0,0.0,False
2018-01-29,MinVol,0.0022759028338974474,1.0053757463396522,0.0,0.0,False
2018-01-30,MinVol,-0.008133276976613257,0.9971987469291026,0.0,0.0,False
2018-01-31,MinVol,0.002595412505930428,0.9997868890277806,0.0,0.0,False
2018-02-01,MinVol,0.007150299873424526,1.0069356650938475,0.0,0.0,False
2018-02-02,MinVol,0.00456480584153951,1.0115321308999223,0.0,0.0,False
2018-02-05,MinVol,-0.016353535800414654,0.9949900039839807,0.0,0.0,False
2018-02-06,MinVol,-0.03274936373561321,0.9624047144302101,0.0,0.0,False
2018-02-07,MinVol,0.012411802348566203,0.9743498915250463,0.0,0.0,False
2018-02-08,MinVol,0.005644885570086133,0.979849985167931,0.0,0.0,False
2018-02-09,MinVol,-0.011533602785880115,0.9685487846492535,0.0,0.0,False
2018-02-12,MinVol,-0.003787277939571898,0.9648806212037523,0.0,0.0,False
2018-02-13,MinVol,0.00826140084661997,0.9728518867846522,0.0,0.0,False
2018-02-14,MinVol,0.0008906921438147641,0.9737183983173067,0.0,0.0,False
2018-02-15,MinVol,0.009850091744958656,0.9833096138744863,0.0,0.0,False
2018-02-16,MinVol,-0.0004177773797321427,0.9828988093605364,0.0,0.0,False
2018-02-19,MinVol,0.0056951751916503035,0.9884965902755092,0.0,0.0,False
2018-02-20,MinVol,0.0031346042293742826,0.9915951358681089,0.0,0.0,False
2018-02-21,MinVol,0.0010965536445162183,0.9926824731282297,0.0,0.0,False
2018-02-22,MinVol,0.006449189937389299,0.999084470944951,0.0,0.0,False
2018-02-23,MinVol,0.0053076261121591806,1.004387237771191,0.0,0.0,False
2018-02-26,MinVol,0.005497964742211092,1.0099093233919838,0.0,0.0,False
2018-02-27,MinVol,0.004014584834306056,1.0139636900456976,0.0,0.0,False
2018-02-28,MinVol,-0.0020759682870215013,1.0118587335809714,0.0,0.0,False
2018-03-01,MinVol,-0.0030157881126697816,1.0088071820405369,0.0,0.0,False
2018-03-02,MinVol,-0.007090688344308593,1.0016540447131872,0.0,0.0,False
2018-03-05,MinVol,-0.0034847925016235903,0.9981634882089497,0.0,0.0,False
2018-03-06,MinVol,0.009298395756614841,1.0074448073521196,0.0,0.0,False
2018-03-07,MinVol,-0.005263362389870685,1.002142260243232,0.0,0.0,False
2018-03-08,MinVol,0.006285010917930656,1.0084407352901803,0.0,0.0,False
2018-03-09,MinVol,0.004175099590600695,1.0126510757912355,0.0,0.0,False
2018-03-12,MinVol,0.0034404395234541862,1.016135040575856,0.0,0.0,False
2018-03-13,MinVol,-0.003344705883217669,1.0127363677274983,0.0,0.0,False
2018-03-14,MinVol,-0.00474273758115018,1.0079332248964796,0.0,0.0,False
2018-03-15,MinVol,-0.0024687425581954026,1.0054448972483585,0.0,0.0,False
2018-03-16,MinVol,0.0025929595619469392,1.0080519752086894,0.0,0.0,False
2018-03-19,MinVol,0.005625986494721236,1.0137232620071905,0.0,0.0,False
2018-03-20,MinVol,-0.0012312953366797608,1.0124750692819973,0.0,0.0,False
2018-03-21,MinVol,0.002949588573603057,1.0154614541774094,0.0,0.0,False
2018-03-22,MinVol,-0.0021600584315535354,1.013267998101396,0.0,0.0,False
2018-03-23,MinVol,-0.013217231096837367,0.99987540080746,0.0,0.0,False
2018-03-26,MinVol,-0.002238886384286487,0.9976367933866092,0.0,0.0,False
2018-03-27,MinVol,0.00965074344461403,1.0072647301304907,0.0,0.0,False
2018-03-28,MinVol,-0.006365856745961573,1.0008526271532203,0.0,0.0,False
2018-03-29,MinVol,-0.005319281795981623,0.9955288099931439,0.0,0.0,False
2018-04-03,MinVol,-0.003168875149833106,0.9923741034862137,0.0,0.0,False
2018-04-04,MinVol,0.00085154129261511,0.9932191510130541,0.0,0.0,False
2018-04-05,MinVol,0.002986239850166994,0.9961851416217583,0.0,0.0,False
2018-04-06,MinVol,0.0006913092484746031,0.9968738136233544,0.0,0.0,False
2018-04-09,MinVol,0.002590166670558336,0.999455882950154,0.0,0.0,False
2018-04-10,MinVol,0.005668273546834968,1.0051210722927089,0.0,0.0,False
2018-04-11,MinVol,-0.0009340312934048578,1.0041822577575268,0.0,0.0,False
2018-04-12,MinVol,-0.00285294230724753,1.001317383710183,0.0,0.0,False
2018-04-13,MinVol,0.00023364863929309365,1.0015513401543874,0.0,0.0,False
2018-04-16,MinVol,0.001955837422640494,1.0035102117461572,0.0,0.0,False
2018-04-17,MinVol,0.0022023680145910607,1.0057203105388224,0.0,0.0,False
2018-04-18,MinVol,0.0016344572028121895,1.007364117344397,0.0,0.0,False
2018-04-19,MinVol,0.005966970041777486,1.0133750288537526,0.0,0.0,False
2018-04-20,MinVol,-0.0058695146474591064,1.0074270092785262,0.0,0.0,False
2018-04-23,MinVol,-0.0012206517475321643,1.0061972917391393,0.0,0.0,False
2018-04-24,MinVol,0.002974688440903428,1.009190415192144,0.0,0.0,False
2018-04-26,MinVol,0.003033412625726317,1.01225170613935,0.0,0.0,False
2018-04-27,MinVol,0.005796126604689755,1.0181188451839467,0.0,0.0,False
2018-04-30,MinVol,0.005230604741314648,1.0234442224427875,0.0,0.0,False
2018-05-01,MinVol,-0.0023338155706070784,1.0210556923808027,0.0,0.0,False
2018-05-02,MinVol,0.0056231151186791895,1.0267972060816426,0.0,0.0,False
2018-05-03,MinVol,0.006950224216747625,1.0339336768890401,0.0,0.0,False
2018-05-04,MinVol,-0.004458562651672882,1.0293238188129559,0.0,0.0,False
2018-05-07,MinVol,0.0020835303519750603,1.0314684462314636,0.0,0.0,False
2018-05-08,MinVol,0.0004273983239211354,1.0319092941165604,0.0,0.0,False
2018-05-09,MinVol,0.005372779864496691,1.0374535155939768,0.0,0.0,False
2018-05-10,MinVol,-0.001995013559000558,1.035383781763534,0.0,0.0,False
2018-05-11,MinVol,0.001656399737596237,1.0370987911879586,0.0,0.0,False
2018-05-14,MinVol,0.00020657216433361825,1.037313026929882,0.0,0.0,False
2018-05-15,MinVol,-0.003422922576145515,1.0337623847514739,0.0,0.0,False
2018-05-16,MinVol,0.00019716439446892942,1.0339662058860881,0.0,0.0,False
2018-05-17,MinVol,0.0004243525778575563,1.0344049721109734,0.0,0.0,False
2018-05-18,MinVol,-0.005004721220750796,1.0292280635961994,0.0,0.0,False
2018-05-21,MinVol,0.0021112177185296233,1.0314009881204718,0.0,0.0,False
2018-05-22,MinVol,-0.0038892629965704417,1.0273895984227486,0.0,0.0,False
2018-05-23,MinVol,-0.0030334399588860528,1.024273073761549,0.0,0.0,False
2018-05-24,MinVol,0.004330123962955179,1.0287083031428537,0.0,0.0,False
2018-05-25,MinVol,0.0024046245827151758,1.0311819604170342,0.0,0.0,False
2018-05-28,MinVol,-0.006097691239839054,1.0248941312103192,0.0,0.0,False
2018-05-29,MinVol,0.00017711653138441363,1.0250756569038755,0.0,0.0,False
2018-05-30,MinVol,-0.0008406938414976528,1.0242138821120472,0.0,0.0,False
2018-05-31,MinVol,0.004105109165439602,1.028418391906876,0.0,0.0,False
2018-06-01,MinVol,-0.0013875809762795566,1.02699137811061,0.0,0.0,False
2018-06-04,MinVol,0.0019172810641190363,1.0289604092328748,0.0,0.0,False
2018-06-05,MinVol,-0.002417563524414801,1.0264728320794465,0.0,0.0,False
2018-06-06,MinVol,0.006002881517169545,1.032634626871013,0.0,0.0,False
2018-06-07,MinVol,1.8274740523072097e-05,1.0326534980008741,0.0,0.0,False
2018-06-08,MinVol,-0.0010486688238097175,1.0315705864717226,0.0,0.0,False
2018-06-12,MinVol,0.004689959925119558,1.036408611182207,0.0,0.0,False
2018-06-13,MinVol,0.002104931462430404,1.0385901802758184,0.0,0.0,False
2018-06-14,MinVol,0.0016216772512149813,1.040274438344507,0.0,0.0,False
2018-06-15,MinVol,0.011871135841769576,1.0526236775148152,0.0,0.0,False
2018-06-18,MinVol,1.9664418739129275e-05,1.0526443767475846,0.0,0.0,False
2018-06-19,MinVol,-0.00033437534486224774,1.0522923984210923,0.0,0.0,False
2018-06-20,MinVol,0.004053695460106033,1.056558071339276,0.0,0.0,False
2018-06-21,MinVol,0.006470018594908922,1.0633940217074422,0.0,0.0,False
2018-06-22,MinVol,-0.003487384171239838,1.0596855582283486,0.0,0.0,False
2018-06-25,MinVol,0.0027806944913046916,1.0626322200226292,0.0,0.0,False
2018-06-26,MinVol,-0.0033256614033442267,1.05909826506255,0.0,0.0,False
2018-06-27,MinVol,-0.002999359938483659,1.055921648155404,0.0,0.0,False
2018-06-28,MinVol,0.001647641298278213,1.0576614282706507,0.0,0.0,False
2018-06-29,MinVol,0.0014863908807314363,1.0592335265725337,0.0,0.0,False
2018-07-02,MinVol,-0.004608448725742176,1.054352103176737,0.0,0.0,False
2018-07-03,MinVol,0.001928057327658328,1.056384954475199,0.0,0.0,False
2018-07-04,MinVol,-0.0027626207669287917,1.0534665634620948,0.0,0.0,False
2018-07-05,MinVol,0.006165483612057265,1.0599616942949706,0.0,0.0,False
2018-07-06,MinVol,0.002474738213212868,1.062584822004384,0.0,0.0,False
2018-07-09,MinVol,-0.0002502471591205868,1.0623189131713529,0.0,0.0,False
2018-07-10,MinVol,-0.0008400930246805771,1.0614264664624113,0.0,0.0,False
2018-07-11,MinVol,-0.005389601798511223,1.0557058004697781,0.0,0.0,False
2018-07-12,MinVol,0.0035805635823973336,1.0594858222126657,0.0,0.0,False
2018-07-13,MinVol,-0.003765080967159662,1.0554967723084774,0.0,0.0,False
2018-07-16,MinVol,-0.0008370139975099056,1.0546133067357286,0.0,0.0,False
2018-07-17,MinVol,-0.005146269192859987,1.0491859827648944,0.0,0.0,False
2018-07-18,MinVol,0.004030054331559896,1.053414259279348,0.0,0.0,False
2018-07-19,MinVol,-0.0005363801486967246,1.0528492287823166,0.0,0.0,False
2018-07-20,MinVol,0.005263842518385742,1.0583912613182305,0.0,0.0,False
2018-07-23,MinVol,-0.008284575394958416,1.0496229391164744,0.0,0.0,False
2018-07-24,MinVol,0.004395831028323638,1.0542369042002828,0.0,0.0,False
2018-07-25,MinVol,-0.0007802294215676353,1.0534143575503234,0.0,0.0,False
2018-07-26,MinVol,0.0011296197981229827,1.0546043152642393,0.0,0.0,False
2018-07-27,MinVol,0.006179975993175768,1.0611217446148717,0.0,0.0,False
2018-07-30,MinVol,-0.0029732942921215644,1.0579667173883622,0.0,0.0,False
2018-07-31,MinVol,-0.004059990464519103,1.053671382603987,0.0,0.0,False
2018-08-01,MinVol,-0.001764097623692229,1.0518126034217827,0.0,0.0,False
2018-08-02,MinVol,-0.001966522605278631,1.0497441901606368,0.0,0.0,False
2018-08-03,MinVol,0.003419478900736017,1.0533337682700614,0.0,0.0,False
2018-08-06,MinVol,0.0016396280207278124,1.0550608438316957,0.0,0.0,False
2018-08-07,MinVol,-0.0014073076998287748,1.0535760485823835,0.0,0.0,False
2018-08-08,MinVol,0.001731064661050885,1.055399856847814,0.0,0.0,False
2018-08-09,MinVol,0.0031074852431243194,1.0586794963285642,0.0,0.0,False
2018-08-10,MinVol,0.0026323183134402406,1.0614662777548136,0.0,0.0,False
2018-08-13,MinVol,-0.00218322257121506,1.0591488606186357,0.0,0.0,False
2018-08-14,MinVol,0.00318017843188656,1.0625171429813323,0.0,0.0,False
2018-08-15,MinVol,0.003616969492179045,1.066360235072413,0.0,0.0,False
2018-08-16,MinVol,-0.000477667090224676,1.0658508698817948,0.0,0.0,False
2018-08-17,MinVol,0.003751039136800083,1.0698489182087139,0.0,0.0,False
2018-08-20,MinVol,-0.00011116454707937873,1.0697299889382779,0.0,0.0,False
2018-08-21,MinVol,-0.00413994936851958,1.0653013609460864,0.0,0.0,False
2018-08-22,MinVol,0.005360669384222305,1.0710120893366804,0.0,0.0,False
2018-08-23,MinVol,0.001433623491796654,1.0725475174279517,0.0,0.0,False
2018-08-24,MinVol,-0.0025752195065585903,1.0697854721393603,0.0,0.0,False
2018-08-27,MinVol,0.004707385926120189,1.074821365214877,0.0,0.0,False
2018-08-28,MinVol,0.004466415473098673,1.0796219639912898,0.0,0.0,False
2018-08-29,MinVol,0.007103861674834233,1.0872914490845969,0.0,0.0,False
2018-08-30,MinVol,0.0026914983205368337,1.0902178921937422,0.0,0.0,False
2018-08-31,MinVol,-0.0023175434534536965,1.0876912648548505,0.0,0.0,False
2018-09-03,MinVol,-0.0009145554077836238,1.0866965109265785,0.0,0.0,False
2018-09-04,MinVol,-0.0001701800565242495,1.0865115768529243,0.0,0.0,False
2018-09-05,MinVol,-0.004877646148734871,1.0812119578445318,0.0,0.0,False
2018-09-06,MinVol,-0.007975239341540541,1.072589033701786,0.0,0.0,False
2018-09-07,MinVol,0.0017442553907360825,1.0744599029058648,0.0,0.0,False
2018-09-10,MinVol,0.0007855380181958083,1.0753039320086244,0.0,0.0,False
2018-09-11,MinVol,0.004548433651647921,1.0801948805987218,0.0,0.0,False
2018-09-12,MinVol,-0.0003679125822347862,1.079797463310884,0.0,0.0,False
2018-09-13,MinVol,-0.003515895156097071,1.0760010086400633,0.0,0.0,False
2018-09-14,MinVol,0.0035329424788663744,1.0798024583107908,0.0,0.0,False
2018-09-17,MinVol,0.006182643163022528,1.0864784915970809,0.0,0.0,False
2018-09-18,MinVol,-0.0030331386784062664,1.0831830516609613,0.0,0.0,False
2018-09-19,MinVol,0.0045540758588054064,1.0881159494471977,0.0,0.0,False
2018-09-20,MinVol,-0.003929534426189374,1.0838401603641592,0.0,0.0,False
2018-09-21,MinVol,0.005401427103559842,1.0896944439822769,0.0,0.0,False
2018-09-24,MinVol,0.0013346236029252445,1.091148775907192,0.0,0.0,False
2018-09-25,MinVol,0.002418637171277549,1.0937878688959952,0.0,0.0,False
2018-09-26,MinVol,0.003148894203254038,1.0972320911759514,0.0,0.0,False
2018-09-27,MinVol,-0.0015536358333747557,1.0955273920815718,0.0,0.0,False
2018-09-28,MinVol,0.003175648178806334,1.0990064016490682,0.0,0.0,False
2018-10-01,MinVol,-0.003906902621331976,1.0947126906576048,0.0,0.0,False
2018-10-02,MinVol,-0.005659754462023048,1.0885168856220222,0.0,0.0,False
2018-10-03,MinVol,0.0038097015779283705,1.092663810118778,0.0,0.0,False
2018-10-04,MinVol,0.0010789913960009834,1.0938427849686179,0.0,0.0,False
2018-10-05,MinVol,0.0009087913206662357,1.0948368597977707,0.0,0.0,False
2018-10-08,MinVol,-0.009501710841187672,1.0844340365376983,0.0,0.0,False
2018-10-09,MinVol,-0.007850360950395485,1.075920837923983,0.0,0.0,False
2018-10-10,MinVol,3.602624803633603e-05,1.0759595993149575,0.0,0.0,False
2018-10-11,MinVol,-0.026953255582435554,1.0469589852382466,0.0,0.0,False
2018-10-12,MinVol,0.006317507979988646,1.05357315698221,0.0,0.0,False
2018-10-15,MinVol,-0.006600014547654687,1.046619558819109,0.0,0.0,False
2018-10-16,MinVol,0.003362617591391226,1.0501389401590882,0.0,0.0,False
2018-10-17,MinVol,0.011406968646185511,1.0621178421236213,0.0,0.0,False
2018-10-18,MinVol,0.0009151713748065671,1.063089861969404,0.0,0.0,False
2018-10-19,MinVol,-0.00016521890576903786,1.0629142194256753,0.0,0.0,False
2018-10-22,MinVol,-0.00651844932925949,1.0559856669449996,0.0,0.0,False
2018-10-23,MinVol,-0.008787541050157666,1.0467061495483423,0.0,0.0,False
2018-10-24,MinVol,-0.0023482522384090654,1.044248219489709,0.0,0.0,False
2018-10-25,MinVol,-0.02555276672100426,1.0175647883382644,0.0,0.0,False
2018-10-26,MinVol,-0.0033909179053677185,1.0141143096776164,0.0,0.0,False
2018-10-29,MinVol,0.006721738660164123,1.020930921038802,0.0,0.0,False
2018-10-30,MinVol,0.007834953375781994,1.028929867205035,0.0,0.0,False
2018-10-31,MinVol,0.004429878132032217,1.0334879011231615,0.0,0.0,False
2018-11-01,MinVol,0.005484275720462284,1.0391558337266829,0.0,0.0,False
2018-11-02,MinVol,0.0028797928205912537,1.0421483872361246,0.0,0.0,False
2018-11-05,MinVol,-0.004713741573330377,1.0372359690576305,0.0,0.0,False
