Strategy,IsBenchmark,CAGR,AnnReturn,Vol,Sharpe,MaxDrawdown
EqualWeight,False,0.15807314151277452,0.15655300475431022,0.13918166142807248,0.837416392062136,-0.355040451451755
Benchmark,True,0.04705477477441411,0.05808171871793925,0.1549872629831912,0.11666583672685579,-0.3653054101221642
