Date,RMD.AX,TCL.AX,WOW.AX,TLS.AX,WDS.AX,GMG.AX,WES.AX,FMG.AX,NST.AX,MQG.AX,RIO.AX,NAB.AX,WBC.AX,ANZ.AX,CSL.AX,CBA.AX,BHP.AX
2018-01-03,0.006463292799022247,0.003220920100435176,-0.006224822302981603,0.0,0.011147704829168825,-0.0011847531661000055,-0.000899559376400183,0.030426090137722905,0.0064412473393360425,-0.0022211484215337585,0.022091729384598136,-0.0030435580570170595,-0.0006398890772590926,0.0003499486308689015,-0.008040036497585556,-0.0009973294407440436,0.016846254868027488
2018-01-04,0.01009173172329847,-0.018459336890283784,-0.002210580021076769,0.005464709109396448,0.02681771541837019,0.004744889618469639,-0.0038261087261999283,0.01771656269084554,-0.020800075422369835,0.009814800137380786,-0.00434836784416881,0.00474895312654966,-0.004162729018828415,-0.0024484715869385054,0.015277420074209846,-0.00212114909479566,0.004970288497189168
2018-01-05,-0.0018163228897103423,0.010629788981691979,0.006646756845343438,0.01358661994205268,0.0031921277466944176,-0.009445027557250185,0.006778133138533482,0.03481640906344485,-0.011437765697441926,0.015430887216016043,0.0051380589568450485,0.007764927432102553,0.011897135101972545,0.008064501000988988,0.00812428046930469,0.014880407433474296,0.008242738993861964
2018-01-08,0.01455874453192152,-0.004854462748464239,-0.0018342198192176085,0.005362061241240612,-0.005496006276243137,0.0,0.0,-0.022430077197399534,0.01652879714319222,0.006315473844139552,-0.002683833374393485,-0.0010051638168045995,0.0015887689149163275,0.0027827248786893577,0.004204950950527753,0.005667880183970686,-0.0009811555891285906
2018-01-09,0.0,0.0,0.0022050008494014506,0.0,0.007853570743910465,0.003575440713425637,-0.002244137278883729,0.015296306832976558,-0.021138105025376053,0.0003920131330952259,0.023449646455251605,-0.0067066753966402715,0.0009518409565294483,0.00381533246527499,-0.009770114129309393,0.006983275978535097,0.0166941978672579
2018-01-10,-0.000897160079412207,-0.026829311777118448,0.0003670315297152893,-0.010666646563571303,-0.005195036716605594,-0.02731565259787827,-0.0024742786775003855,-0.007533086413028078,-0.029900345045609233,-0.0008819610105320619,-0.007637509208557325,-0.004051389107433967,0.0015847403115052394,-0.0048375146788200984,0.0007050740083593965,-0.007056696816983066,-0.0032196036490164115
2018-01-11,-0.014362535955938949,-0.0058479398244625225,0.004398791890924736,0.0,-0.00783297424070395,-0.007325966588327848,-0.004509439404545401,-0.0037948119203949915,-0.0017125289459788418,-0.007750418981088858,-0.00012596758800664798,0.0010167965255691858,-0.005379774773105805,-0.002430514991357824,-0.008802872000058026,-0.0037983294946227764,-0.0038758915810558348
2018-01-12,0.001821285364870029,-0.006722673589999673,-0.005474649470078363,0.00808626148341407,0.008187255679248384,0.0,-0.009512905292052731,0.015237927003083795,0.022298443591980632,0.0032625694553776174,0.01728706257341983,0.0,-0.004136240508832323,-0.007309517269775578,0.007673076103483334,-0.005166243327661468,0.022373388958095042
2018-01-15,-0.005454284964645617,-0.010152260720020734,0.0,-0.008021398358822096,0.0002899751222227298,-0.007380165044904685,0.0027438095278016217,-0.00375230441007679,0.04530218568430011,-0.004730132425675215,0.014636380210204747,-0.0020317224964394587,-0.007028644457767075,0.004558277777835684,0.008249182498151209,0.0035854959240051443,0.01173472906868911
2018-01-16,0.006398397065533468,0.0,-0.008440292658977944,-0.01617242889349535,-0.019425631131113508,0.0,-0.0038767163811123106,0.0,-0.008025620435234582,-0.0002971210103946964,-0.006601359126494621,-0.00407181533935741,-0.008365453178632243,-0.006980834295285843,-0.005873943124491077,-0.0072684887574123724,-0.00752342257123384
2018-01-17,0.0027250720827998176,0.006837590818028483,-0.0007403130636923771,-0.01369877029194233,-0.004731076766776976,-0.0024782788290753643,-0.0025182837633644928,-0.03013160381022706,-0.008090827171838177,0.01030091450665549,-0.03458039567368776,-0.005792275232446187,-0.006165025130040025,-0.003163406780158584,-0.000984775033284424,-0.0058328268710873266,-0.02905878038119658
2018-01-18,-0.0018116572614992332,0.015280100267278218,-0.001851774348734625,0.005555690743879627,-0.007724521706757859,0.008695592790850748,-0.0009180514644111515,-0.0019417259310122725,-0.01305034313796627,0.0014707942430005616,0.004843713113376724,0.001713541439410271,0.01044754045243601,0.005994332863220375,0.0025345028866823327,-0.0026213264906005396,0.0013012103668961217
2018-01-19,0.007259600600006966,0.002508464594622284,0.004081700488389739,-0.01381229611839796,-0.0014969471053475347,-0.003694594195989831,0.004364841118331908,-0.0038913355788918746,-0.014876273293693787,-0.0010769715664210588,-0.010402103642178084,-0.002394736074461945,-0.0006462782489866647,0.00105137320779769,0.010886404704616881,-0.0008762503254754472,-0.0029237153000466476
2018-01-22,-0.00540541413196316,0.004170240663580627,0.011086441638233246,0.0,-0.007796041044055291,-0.011124751280828349,0.001143627071240605,-0.0039059876753327893,0.01174510616615465,-0.0042141065531970945,0.0017947270609512955,-0.005486836058558375,-0.011639222970080576,-0.00910347595116101,0.010213509628501871,-0.012276188159328849,0.002932288476730216
2018-01-23,0.0842390868165277,0.008305518715740368,-0.0036550313764541764,0.0,0.011785992998111894,0.017500082191323152,0.0020561772282916557,-0.011764795453414467,0.0,0.010924275976618603,0.0046065362209277705,0.006551633473266705,0.010467760647627777,0.015194362396145467,0.007565399584164023,0.005073087444610103,0.00032492679134032976
2018-01-24,0.027568635481042714,0.004118606402510938,-0.0025679077469047407,0.0,0.012544893305444171,0.0,-0.003191934727175605,-0.003968210103884706,0.018242001647857498,0.016355046893327785,-0.003948533776310659,0.0013702251698866075,0.003884733956696307,0.0024364367874953885,0.009078387235332386,-0.007571019398735279,-0.0035726583591171313
2018-01-25,0.0032523895751295218,-0.010664453958177167,-0.0036776687727290147,-0.002801188635462415,0.0041296676516509034,-0.0012285494634671767,0.002287164936001451,0.015936302320943563,0.01954414015832162,0.005364217139776084,0.007800612188655798,-0.005815858001414376,-0.0025797386476397177,-0.0052083053827377546,-0.0018264551031411669,0.0,0.005541069386899133
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,0.02593178158560905,-0.0033166334530696506,-0.004060606080254048,0.016854147935451147,0.002643974078867517,-0.0147601975044519,0.005705353890277376,-0.0019607624618481756,-0.059105464274142316,0.0020960814676604933,0.003425819542137276,0.006882270159882076,0.005819518018326253,-0.000697979687006689,0.015451073223720302,0.0068659332893941105,-0.0038898996916890693
2018-01-30,-0.028436225428234096,-0.011647551268957224,-0.0003705425708927512,-0.005524995577091851,-0.022267903072252015,-0.01997507732824111,-0.005219258227438073,-0.0039294503247141455,-0.02546688993606272,-0.016162909603247066,-0.00657565333636545,-0.00649341763481015,-0.004178600292028989,-0.0052393345418089154,-0.015616191590252626,-0.0012628938124547018,-0.012690884644134925
2018-01-31,0.013821219019214626,0.01178481551182653,-0.000741685481069787,0.019444432864567984,-0.007491559326230024,0.030573217446277834,-0.0006842092059277105,-0.02169601405806698,0.008710833206742485,-0.0033823056381231398,-0.02176695909033255,0.0020638716142640234,-0.0006458390644823453,0.0035111473501554524,-0.0073221643481989895,-0.002781555273596581,-0.0046145640344249506
2018-02-01,0.0,0.00415972338735382,0.012245101465169217,-0.008174300632548759,0.012983227415489962,-0.0037082282201217343,0.007532611657609989,-0.002016446753745349,-0.00690839002582655,0.005624045473203054,0.011060561297790317,0.005835823063659262,0.01485801547074983,0.011196796238483797,-0.0028002825556072697,0.014454278045661573,0.015231773928690018
2018-02-02,-0.010424746736224066,-0.01159897694890688,0.01539571796265471,0.00824167052513558,0.02056610634362266,-0.00868487123916084,0.00022654905789964985,0.00808106094349803,0.027825988593234596,0.012342003042755678,0.0070787086610042405,0.008873765233165853,0.008911540709745314,0.007266313853171447,0.008766762659398353,0.009748533091331613,0.0048925382524642735
2018-02-05,-0.01296609248542513,-0.02347040284931634,-0.0014438559132832207,-0.013623834387581302,-0.025993017456543144,-0.01627037177616708,-0.0450735812906502,0.0,-0.02030454662935266,-0.01552519543446751,-0.02236442121273796,-0.012516790400451505,-0.012302666965547604,-0.012710517596715931,-0.005771001246460128,-0.012253812473607129,-0.02142178340635814
