Strategy,IsBenchmark,CAGR,AnnReturn,Vol,Sharpe,MaxDrawdown
SciPy_MaxSharpe,False,0.2554071562428968,0.24338842515224918,0.17783303351214214,1.143704412703291,-0.25697525113910746
MaxSharpe,False,0.22912877378960728,0.22150883950161798,0.17378035095222755,1.0444727410610133,-0.26138238320747764
EqualWeight,False,0.15992782618025325,0.15976289792732976,0.15044238818448422,0.7960715020055859,-0.3172702403544271
SciPy_MinVol,False,0.11944383088277455,0.12145858661073233,0.13103709830548443,0.6216452261544237,-0.2437525549808175
MinVol,False,0.12061798190035278,0.12330716899589232,0.1369068595151518,0.6084952155861302,-0.28915873586493435
SciPy_TargetReturn_11.20%,False,0.1020651833065429,0.10600622543614595,0.13251290871672178,0.4981116638021292,-0.2515410893426139
TargetReturn_11.20%,False,0.10343513834322327,0.10896031323032768,0.14468929300709124,0.47660964952636764,-0.30355098599317254
Benchmark,True,0.04705477477441411,0.05808171871793925,0.1549872629831912,0.11666583672685579,-0.3653054101221642
