Ticker,MinVol_Weight,MaxSharpe_Weight,TargetReturn_12.30%_Weight,SciPy_MaxSharpe_Weight,SciPy_MinVol_Weight,SciPy_TargetReturn_12.30%_Weight,EqualWeight_Weight
FPH.AX,0.015831795849049864,0.01478000196292011,0.006016166282808581,0.013968893595415192,0.026147850739125948,0.028024224341470574,0.010526315789473684
AGL.AX,0.018256190563132803,0.0030197659762510845,0.008992822239471149,2.717907478390705e-16,0.005137728883019692,3.111402727432539e-17,0.010526315789473684
SOL.AX,0.010162853897153669,0.010094553496106218,9.390602981138592e-06,4.1053531464352654e-16,0.0,0.0,0.010526315789473684
TLX.AX,0.004340587434711691,0.019737719226186036,0.0016939388431068349,0.04847713432838663,0.0,0.0,0.010526315789473684
IGO.AX,0.01270233034551451,0.005120647416425461,0.0018221109842050118,5.238799812352426e-16,0.0,3.915974234940429e-18,0.010526315789473684
MPL.AX,0.016948584373308966,0.01666367823161105,0.019904021932766948,6.493920958890784e-16,0.021096744200890583,0.020830237024513237,0.010526315789473684
APA.AX,0.017314548051373772,0.007330914594592427,0.014219428081614235,5.713125150886154e-16,0.014476921665160066,0.015605177717733842,0.010526315789473684
WHC.AX,0.004702211851896214,0.004983326001802525,0.012288699205115541,5.566829164842384e-16,1.3606661635553847e-17,6.2899407472722704e-18,0.010526315789473684
ASX.AX,0.0012139720134144245,0.018482428987533956,0.020856080262705582,9.422847603197913e-17,1.0894124993658298e-17,2.9707041430004955e-18,0.010526315789473684
COH.AX,0.0028891284891161494,0.0025525236416668482,0.0007048408368349027,7.713127765933833e-17,0.0,2.7414330404534898e-18,0.010526315789473684
ORG.AX,0.008444427486901778,0.0130381899798022,0.006394265466588367,4.047319420649599e-16,4.130485608490696e-18,0.0,0.010526315789473684
SGP.AX,0.006622609915621259,0.009847384737578135,0.022105950164536165,2.491358714722323e-16,0.0,6.925136703448346e-18,0.010526315789473684
SHL.AX,0.019728031627644985,2.426573421156271e-05,0.0012774129904579584,1.475823591259435e-16,2.803603627247429e-17,3.2263492827407834e-18,0.010526315789473684
SCG.AX,4.5458044676032626e-05,0.0031973129161329953,0.012555023854409037,2.964860323415191e-16,0.0,2.7316834879080127e-17,0.010526315789473684
TWE.AX,0.0053633030593497185,0.0009333911034052333,0.008647962317971563,6.143101334627985e-16,7.969402418091316e-18,0.0,0.010526315789473684
IAG.AX,0.017927038511595838,0.010626534292780715,0.019483406934885452,3.0808782293612623e-16,0.0,6.710905435482576e-18,0.010526315789473684
AMC.AX,0.019899832542526967,0.00489004417684731,0.014526393900802795,2.1956886976498933e-16,0.07684527298988138,0.07180509601835508,0.010526315789473684
JBH.AX,0.010844335375208262,0.0073618335514748145,0.0010934082637639635,0.03823511898582157,1.828298496224077e-17,3.372191993956177e-18,0.010526315789473684
CPU.AX,0.011287801617887842,0.002459069039710302,0.00167329705764129,4.050921496163333e-16,0.0,7.340588305438323e-18,0.010526315789473684
REA.AX,0.0004963709085555583,0.00380002410115957,0.012744107479448354,5.136991856572678e-16,0.0,0.0,0.010526315789473684
PME.AX,0.00047461704909112877,0.01430653307903431,0.0026886008512638526,0.11898356424757728,2.402759627132099e-17,3.8766898871371794e-17,0.010526315789473684
RMD.AX,0.018618241412597412,0.012197650589885601,0.015049090986978852,0.016297729020898554,6.9130799298660666e-18,4.341047055695037e-18,0.010526315789473684
SUN.AX,0.0029617728925317444,0.01972245061376344,0.009015193769505983,2.656604083142865e-16,2.1987289389223564e-18,2.088102824535191e-17,0.010526315789473684
COL.AX,0.01569801809666946,0.00828880777454522,0.018498498472774707,0.00988710363002701,0.08231817161100091,0.08459238166998498,0.010526315789473684
SIG.AX,0.01878167775696916,0.019468909795189494,0.006147742183580575,0.05284089821200488,0.01312475324698337,0.014586825541930384,0.010526315789473684
QAN.AX,0.02018878653860081,5.978749750411615e-05,0.01776822220949781,2.2726677210885425e-16,0.0,3.4959291493715437e-17,0.010526315789473684
STO.AX,0.018589799061099754,0.019872618023185715,0.003401389978938482,3.2585982983806743e-16,1.955685968950611e-17,0.0,0.010526315789473684
TCL.AX,0.01748466937799392,0.0199640260033116,0.015584706769258692,1.27944131051865e-16,3.0331880287091924e-18,2.1203304968653842e-17,0.010526315789473684
S32.AX,0.0012904555166469301,0.014265565020317932,0.012610389415150244,4.708040914862495e-16,4.303429608037329e-18,0.0,0.010526315789473684
QBE.AX,0.0009092091776095892,0.011241833376157731,0.010739295472936908,3.815059774908364e-16,3.101144902918036e-18,1.4587354291087724e-17,0.010526315789473684
BXB.AX,0.011547510952982513,0.019530604707071842,0.018974114435833134,9.761233687347497e-16,0.0005628583624582428,0.003021089618179194,0.010526315789473684
XRO.AX,0.0013744038581308586,0.010002224554004163,0.0164735086488627,2.645717152833528e-16,0.0,0.0,0.010526315789473684
WTC.AX,0.0009892411420531627,0.011471421877887826,0.0006691184872866962,3.2341140228403006e-16,0.0,1.2582854579247573e-17,0.010526315789473684
WOW.AX,0.01803472185517097,0.011359584667257184,0.008095505681412528,5.099034343750464e-16,0.032334740786403186,0.028932890011690006,0.010526315789473684
ALL.AX,0.002657030549959631,0.01793320437725652,0.005889055996245607,1.9135608491292852e-16,0.0,6.1305195579251984e-18,0.010526315789473684
EVN.AX,0.020125734914480903,0.010120556976920807,0.011269674835480688,0.04382702137780349,0.0002779386496598455,0.0020094203397560337,0.010526315789473684
TLS.AX,0.011752325139161838,0.021904637009395465,0.010968846851530229,7.76235081511554e-16,0.07459010511987556,0.07553795549781887,0.010526315789473684
PLS.AX,0.019969576610243286,0.017279718801431043,0.0030131418420226387,1.526805907512853e-16,0.0,0.0,0.010526315789473684
WDS.AX,0.006278812353613193,0.007601952964627487,0.011887090520300219,2.3667487678855984e-16,6.870973050364053e-18,2.7980990761966097e-18,0.010526315789473684
GMG.AX,0.009950640410557739,0.014445161874997626,0.00961814605192161,3.0488680796193663e-16,2.1475392993856913e-17,0.0,0.010526315789473684
WES.AX,0.015897365674318133,0.012385804831144927,0.002652922222237566,8.350378484416008e-16,0.0,0.0,0.010526315789473684
FMG.AX,0.00804849233403393,0.017114062154583585,0.006859782219825615,0.09687037358849906,0.0,9.367998069965372e-18,0.010526315789473684
JHX.AX,0.002989991451364768,0.006112942373209699,0.012494040773287798,3.9147204765179474e-16,1.2428543065807597e-17,0.0,0.010526315789473684
NST.AX,0.017261197365953024,0.019363094955464184,0.01418670902295706,0.030993599903746324,0.023652383675755385,0.024590305680136926,0.010526315789473684
MQG.AX,0.0004690978215390682,0.0026659942036976665,0.005009210134249062,3.205628184402892e-16,3.536505159507183e-17,0.0,0.010526315789473684
RIO.AX,0.019348235897946948,0.020991587104318185,0.004684025598179466,2.3650955455795716e-16,0.0014747477443878391,0.0027379064934592487,0.010526315789473684
NAB.AX,0.013936984186203528,0.016263936958491425,0.02127995615162741,3.226758283459304e-16,2.4906616782019273e-17,0.0,0.010526315789473684
WBC.AX,0.01513020202558136,0.007672844393525268,0.021178716265579437,1.533886028619892e-16,0.0,0.0,0.010526315789473684
ANZ.AX,0.006578005049879798,0.0025591267104564156,0.0134401954354368,2.9079124637026955e-16,1.3445429222472148e-17,2.4978309768471756e-17,0.010526315789473684
CSL.AX,0.006426828837168627,0.010071473971295443,0.01975082736477977,1.653792521358497e-16,0.0,0.0,0.010526315789473684
CBA.AX,0.005632275026923496,0.005311927267490548,0.01681587403538606,5.606494635056577e-16,0.0,8.353467172645593e-17,0.010526315789473684
BHP.AX,0.017505332134012376,0.015519470992414297,0.0009232427255517572,3.1193732868880587e-16,6.513992582657537e-17,0.0,0.010526315789473684
