Date,Strategy,DailyReturn,Equity,Turnover,Cost,IsBenchmark
2018-01-03,MinVol,-0.0004448454632666188,0.9995551545367334,0.0,0.0,False
2018-01-04,MinVol,0.0006740819324433378,1.0002289366068873,0.0,0.0,False
2018-01-05,MinVol,0.004787235087838182,1.0050172676680829,0.0,0.0,False
2018-01-08,MinVol,0.0038552044110304884,1.0088918146715586,0.0,0.0,False
2018-01-09,MinVol,-0.002949708743012369,1.0059158776650683,0.0,0.0,False
2018-01-10,MinVol,-0.0022790785103483646,1.0036233164050636,0.0,0.0,False
2018-01-11,MinVol,-0.005758366299000728,0.9978440857229853,0.0,0.0,False
2018-01-12,MinVol,0.0028172220558217997,1.0006552340895554,0.0,0.0,False
2018-01-15,MinVol,0.0037472770538391487,1.0044049664870631,0.0,0.0,False
2018-01-16,MinVol,0.0012644035329423264,1.0056749396751943,0.0,0.0,False
2018-01-17,MinVol,-0.005557464954733193,1.000085936442096,0.0,0.0,False
2018-01-18,MinVol,-0.002968181526751268,0.9971174998403848,0.0,0.0,False
2018-01-19,MinVol,-0.0027634534393568,0.994362012056008,0.0,0.0,False
2018-01-22,MinVol,0.0007109905843472042,0.9950689940840124,0.0,0.0,False
2018-01-23,MinVol,0.0076743303868076485,1.0027054823022814,0.0,0.0,False
2018-01-24,MinVol,0.0024923123125115687,1.0052045375216463,0.0,0.0,False
2018-01-25,MinVol,0.0008482304800760954,1.006057182649083,0.0,0.0,False
2018-01-29,MinVol,0.00328401126781519,1.009361085772969,0.0,0.0,False
2018-01-30,MinVol,-0.008703733884823817,1.0005758754887042,0.0,0.0,False
2018-01-31,MinVol,0.0022604565479755756,1.002837633778199,0.0,0.0,False
2018-02-01,MinVol,0.007407228315107206,1.010265881094576,0.0,0.0,False
2018-02-02,MinVol,0.004598417792278431,1.0149115056971332,0.0,0.0,False
2018-02-05,MinVol,-0.01637709346202143,0.9982902051126503,0.0,0.0,False
2018-02-06,MinVol,-0.031311879226992856,0.9670318627766731,0.0,0.0,False
2018-02-07,MinVol,0.01006719817378765,0.9767671641796128,0.0,0.0,False
2018-02-08,MinVol,0.002141369792236114,0.9788587838790352,0.0,0.0,False
2018-02-09,MinVol,-0.012488263867237781,0.9666345370971904,0.0,0.0,False
2018-02-12,MinVol,-0.006077843360034252,0.9607594837943144,0.0,0.0,False
2018-02-13,MinVol,0.010272730333893643,0.9706291068870643,0.0,0.0,False
2018-02-14,MinVol,0.0010035805096868522,0.9716032113408709,0.0,0.0,False
2018-02-15,MinVol,0.007947611746095706,0.9793251364358679,0.0,0.0,False
2018-02-16,MinVol,0.0005789893255947476,0.9798921552361509,0.0,0.0,False
2018-02-19,MinVol,0.007578039328343555,0.9873178165260658,0.0,0.0,False
2018-02-20,MinVol,0.0006063643409990327,0.9879164908432402,0.0,0.0,False
2018-02-21,MinVol,-0.00043357953396072624,0.9874881504715483,0.0,0.0,False
2018-02-22,MinVol,0.006495230638425165,0.9939021137615729,0.0,0.0,False
2018-02-23,MinVol,0.0026984178577929008,0.9965840769742452,0.0,0.0,False
2018-02-26,MinVol,0.004041746348914854,1.0006120170287425,0.0,0.0,False
2018-02-27,MinVol,0.0019342006681022372,1.0025474014605906,0.0,0.0,False
2018-02-28,MinVol,0.0004864106599797857,1.003035051203796,0.0,0.0,False
2018-03-01,MinVol,-0.003476216916858732,0.9995482837905991,0.0,0.0,False
2018-03-02,MinVol,-0.00925835931294483,0.9902941066286284,0.0,0.0,False
2018-03-05,MinVol,-0.005462332625986166,0.984884790820669,0.0,0.0,False
2018-03-06,MinVol,0.01068637062984501,0.9954096347230761,0.0,0.0,False
2018-03-07,MinVol,-0.006743618306433885,0.9886969720879569,0.0,0.0,False
2018-03-08,MinVol,0.00649488638156015,0.9951184465874607,0.0,0.0,False
2018-03-09,MinVol,0.004489788275795492,0.9995863177219769,0.0,0.0,False
2018-03-12,MinVol,0.004287253908465072,1.0038717980694787,0.0,0.0,False
2018-03-13,MinVol,-0.0026413439438233155,1.0012202273752728,0.0,0.0,False
