Strategy,IsBenchmark,CAGR,AnnReturn,Vol,Sharpe,MaxDrawdown
MaxSharpe,False,0.18819623807362995,0.18275138452196055,0.14282519314269926,0.9994832240789272,-0.3343357282182102
EqualWeight,False,0.15309256674620486,0.15226463059956444,0.13935733988188245,0.8055882144041967,-0.3559279862783248
MinVol,False,0.13810435766925,0.1377279580713721,0.128683697812589,0.7594431908049463,-0.3266001879745135
TargetReturn_12.30%,False,0.12330257286277369,0.12592033653963006,0.1382208206692308,0.6216164549134144,-0.35752158469755557
Benchmark,True,0.04705477477441411,0.05808171871793925,0.1549872629831912,0.11666583672685579,-0.3653054101221642
