Date,RMD.AX,TCL.AX,WOW.AX,TLS.AX,WDS.AX,GMG.AX,WES.AX,FMG.AX,NST.AX,MQG.AX,RIO.AX,NAB.AX,WBC.AX,ANZ.AX,CSL.AX,CBA.AX,BHP.AX
2018-01-02,10.374405860900879,9.074196815490723,17.793548583984375,2.500234365463257,20.045658111572266,7.46717643737793,21.74806785583496,2.088715076446533,5.226425647735596,73.5134506225586,43.521446228027344,19.579483032226562,20.61783790588379,18.340492248535156,126.91971588134766,57.262752532958984,14.694153785705566
2018-01-03,10.441460609436035,9.103421211242676,17.682783126831055,2.500234365463257,20.26912498474121,7.458328723907471,21.728504180908203,2.15226674079895,5.260091304779053,73.35018157958984,44.482906341552734,19.519886016845703,20.604642868041992,18.34690284729004,125.89926147460938,57.20564270019531,14.941697120666504
2018-01-04,10.546834945678711,8.935379981994629,17.643692016601562,2.513896942138672,20.812692642211914,7.493716716766357,21.645360946655273,2.1903975009918213,5.150681018829346,74.07009887695312,44.289466857910156,19.61258888244629,20.518875122070312,18.301984786987305,127.82272338867188,57.08428955078125,15.015958786010742
2018-01-05,10.52767562866211,9.030360221862793,17.760967254638672,2.54805326461792,20.879125595092773,7.422939777374268,21.79207992553711,2.2666585445404053,5.09176778793335,75.21305084228516,44.51704788208008,19.76488494873047,20.762989044189453,18.449581146240234,128.86117553710938,57.93374252319336,15.139731407165527
2018-01-08,10.680949211120605,8.98652172088623,17.728391647338867,2.5617151260375977,20.764375686645508,7.422939777374268,21.79207992553711,2.21581768989563,5.175930023193359,75.68807220458984,44.3975715637207,19.74501609802246,20.795978546142578,18.500919342041016,129.4029998779297,58.26210021972656,15.1248779296875
2018-01-09,10.680949211120605,8.98652172088623,17.767480850219727,2.5617151260375977,20.92745018005371,7.449481964111328,21.743175506591797,2.249711275100708,5.066519737243652,75.71776580810547,45.43866729736328,19.61258888244629,20.815771102905273,18.571504592895508,128.13876342773438,58.668983459472656,15.377371788024902
2018-01-10,10.671369552612305,8.745420455932617,17.773998260498047,2.534390449523926,20.8187313079834,7.245990753173828,21.689380645751953,2.232764482498169,4.9150285720825195,75.65095520019531,45.09164047241211,19.533132553100586,20.8487606048584,18.481666564941406,128.2290802001953,58.25497055053711,15.327862739562988
2018-01-11,10.518096923828125,8.694278717041016,17.852182388305664,2.534390449523926,20.655658721923828,7.192907333374023,21.591571807861328,2.2242910861968994,4.906612396240234,75.06461334228516,45.08595275878906,19.55299949645996,20.73659896850586,18.436744689941406,127.1003189086914,58.03367233276367,15.268449783325195
2018-01-12,10.537256240844727,8.63582706451416,17.75444984436035,2.554884910583496,20.82477378845215,7.192907333374023,21.386171340942383,2.2581849098205566,5.016022682189941,75.30955505371094,45.86534118652344,19.55299949645996,20.65082550048828,18.301984786987305,128.07554626464844,57.733882904052734,15.61005973815918
2018-01-15,10.479781150817871,8.548157691955566,17.75444984436035,2.534390449523926,20.830808639526367,7.139822959899902,21.444852828979492,2.249711275100708,5.243257999420166,74.95329284667969,46.536659240722656,19.51326560974121,20.505678176879883,18.385408401489258,129.1321258544922,57.94087219238281,15.793243408203125
2018-01-16,10.546834945678711,8.548157691955566,17.604602813720703,2.493403196334839,20.42615509033203,7.139822959899902,21.36171531677246,2.249711275100708,5.20117712020874,74.9310302734375,46.22945022583008,19.433813095092773,20.33414077758789,18.257062911987305,128.37351989746094,57.51972579956055,15.674420356750488
2018-01-17,10.575573921203613,8.606605529785156,17.59156608581543,2.45924711227417,20.32952308654785,7.122128963470459,21.307918548583984,2.1819238662719727,5.159096717834473,75.70289611816406,44.63081741333008,19.32124900817871,20.208782196044922,18.199308395385742,128.2471160888672,57.184226989746094,15.21894359588623
2018-01-18,10.556411743164062,8.738115310668945,17.558990478515625,2.472909450531006,20.1724910736084,7.184060573577881,21.288354873657227,2.1776866912841797,5.09176778793335,75.81424713134766,44.84700393676758,19.354352951049805,20.41990852355957,18.30840301513672,128.57223510742188,57.03432083129883,15.238744735717773
2018-01-19,10.633049964904785,8.760031700134277,17.63066291809082,2.438753366470337,20.142292022705078,7.15751838684082,21.381277084350586,2.16921329498291,5.016022682189941,75.73259735107422,44.3805046081543,19.308008193969727,20.40671730041504,18.32765007019043,129.97186279296875,56.984352111816406,15.194186210632324
2018-01-22,10.575573921203613,8.796564102172852,17.826120376586914,2.438753366470337,19.985261917114258,7.077892780303955,21.40572738647461,2.1607396602630615,5.0749359130859375,75.4134521484375,44.46015167236328,19.202062606811523,20.169198989868164,18.160802841186523,131.29934692382812,56.2848014831543,15.238744735717773
2018-01-23,11.466448783874512,8.869624137878418,17.760967254638672,2.438753366470337,20.220806121826172,7.201754570007324,21.44974136352539,2.135319232940674,5.0749359130859375,76.2372817993164,44.66496276855469,19.327869415283203,20.380319595336914,18.436744689941406,132.2926483154297,56.57034683227539,15.243698120117188
2018-01-24,11.782567977905273,8.906156539916992,17.715360641479492,2.438753366470337,20.47447395324707,7.201754570007324,21.381277084350586,2.126845598220825,5.167513370513916,77.4841537475586,44.488590240478516,19.354352951049805,20.459495544433594,18.481666564941406,133.4936981201172,56.14204788208008,15.189237594604492
2018-01-25,11.82088565826416,8.811175346374512,17.65020751953125,2.4319217205047607,20.55902671813965,7.192907333374023,21.43018341064453,2.1607396602630615,5.2685065269470215,77.89978790283203,44.835628509521484,19.241790771484375,20.40671730041504,18.385408401489258,133.2498779296875,56.14204788208008,15.273404121398926
