Date,RMD.AX,TCL.AX,WOW.AX,TLS.AX,WDS.AX,GMG.AX,WES.AX,FMG.AX,NST.AX,MQG.AX,RIO.AX,NAB.AX,WBC.AX,ANZ.AX,CSL.AX,CBA.AX,BHP.AX
2018-03-23,1527622.0,6265356.0,2531825.0,35214529.0,3686198.0,4807697.0,3238676.0,23527842.0,2595387.0,912702.0,3152792.0,5649602.0,7233922.0,7881253.0,1026708.0,3617914.0,11058531.0
2018-03-26,1345120.0,6519933.0,3248776.0,28641761.0,2728934.0,4841166.0,2113934.0,10345759.0,3694529.0,835938.0,1767716.0,5033838.0,5887092.0,5466356.0,917135.0,3114044.0,7898541.0
2018-03-27,1217491.0,5383286.0,2499332.0,17065221.0,2528804.0,3144202.0,3177760.0,23013557.0,2779139.0,750430.0,1409558.0,6278928.0,5418165.0,5145883.0,1006247.0,2576258.0,7624556.0
2018-03-28,2342821.0,9751141.0,1821012.0,24855189.0,2153236.0,2900904.0,2293142.0,27675793.0,3435812.0,669804.0,2442113.0,7389878.0,8905320.0,6032952.0,820502.0,3132651.0,7211082.0
2018-03-29,2674544.0,6975898.0,3835317.0,44035234.0,4778619.0,3883620.0,3273705.0,30674963.0,3230579.0,2811068.0,5071537.0,10108199.0,10030607.0,11158454.0,2046935.0,5292851.0,12352726.0
2018-04-02,2674544.0,6975898.0,3835317.0,44035234.0,4778619.0,3883620.0,3273705.0,30674963.0,3230579.0,2811068.0,5071537.0,10108199.0,10030607.0,11158454.0,2046935.0,5292851.0,12352726.0
2018-04-03,2183379.0,4554806.0,2123302.0,25858766.0,2849483.0,3818505.0,2100812.0,15024594.0,4692652.0,654488.0,1417430.0,5557306.0,4867770.0,6572515.0,803918.0,2576796.0,11327025.0
2018-04-04,1849741.0,4291105.0,2684940.0,26442493.0,2188167.0,8405126.0,2397371.0,19945824.0,2571916.0,801837.0,1496969.0,4834717.0,6848973.0,11871809.0,1001196.0,3646590.0,7665141.0
2018-04-05,4488972.0,3830002.0,1524021.0,25939749.0,2194929.0,3176377.0,2010585.0,18892209.0,3165086.0,1027213.0,1467500.0,4749103.0,4900431.0,5931544.0,883083.0,3530929.0,8258642.0
2018-04-06,2563820.0,3819662.0,1734945.0,19591583.0,2503230.0,2415927.0,1720737.0,12371145.0,2145688.0,584582.0,1344821.0,2750815.0,3376204.0,5036476.0,657712.0,2268366.0,6035924.0
2018-04-09,1721474.0,3299076.0,2307432.0,19460216.0,2331410.0,2495738.0,1575555.0,16725893.0,1979369.0,451034.0,1192644.0,2557118.0,3200730.0,4949337.0,658722.0,1313607.0,5264747.0
2018-04-10,1341955.0,2798942.0,2507598.0,16521836.0,1838393.0,2920758.0,2485092.0,26268792.0,1739525.0,616851.0,2724458.0,4207841.0,4777053.0,5335220.0,760513.0,1945119.0,8734423.0
